UNIV OF MASSACHUSETTS MED SCH WORCESTER,1867797;
NEW YORK BLOOD CENTER,6408731;
UNIV OF NORTH CAROLINA CHAPEL HILL,6210285;
UNIVERSITY OF ARKANSAS AT FAYETTEVILLE,6952962;
UNIVERSITY OF CALIFORNIA LOS ANGELES,2106767;
CITY OF HOPE/BECKMAN RESEARCH INSTITUTE,1892557;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1874460;
UNIVERSITY OF PENNSYLVANIA,1899026;
UNIVERSITY OF FLORIDA,1896726;
EMORY UNIVERSITY,1872918;
EMORY UNIVERSITY,6298980;
UNIVERSITY OF WASHINGTON,1892075;
NEW YORK UNIVERSITY,1941517;
WASHINGTON UNIVERSITY,1921428;
UNIVERSITY OF WASHINGTON,8232219;
UNIVERSITY OF CALIFORNIA LOS ANGELES,2199712;
THOMAS JEFFERSON UNIVERSITY,7166223;
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,1870565;
UNIVERSITY OF CALIFORNIA AT DAVIS,6799903;
CENTRAL INSTITUTE FOR TUBERCULOSIS,8880473;
BRIGHAM AND WOMEN'S HOSPITAL,1899143;
UNIVERSITY OF CALIFORNIA LOS ANGELES,7567699;
MONTANA STATE UNIVERSITY - BOZEMAN,1870543;
STANFORD UNIVERSITY,8039788;
MASSACHUSETTS GENERAL HOSPITAL,1925085;
CINCINNATI CHILDRENS HOSP MED CTR,7835251;
UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,7569129;
JOHNS HOPKINS UNIVERSITY,1866240;
UNIVERSITY OF PENNSYLVANIA,8023931;
UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,7925232;
WASHINGTON UNIVERSITY,6914277;
JOHNS HOPKINS UNIVERSITY,7739200;
UNIVERSITY OF BUENOS AIRES,9136499;
HARVARD MEDICAL SCHOOL,1864860;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1901235;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,9043933;
SCRIPPS RESEARCH INSTITUTE,9087816;
DUKE UNIVERSITY,7103543;
CHILDREN'S HOSPITAL (NEW ORLEANS),8037595;
BRIGHAM AND WOMEN'S HOSPITAL,8107460;
UNIVERSITY OF NOTRE DAME,1871420;
JOHNS HOPKINS UNIVERSITY,1867790;
HENRY FORD HEALTH SYSTEM,7577665;
FLORIDA STATE UNIVERSITY,6605406;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,7729823;
JOHNS HOPKINS UNIVERSITY,6799820;
PORTLAND STATE UNIVERSITY,9161810;1978072 (contact);
UNIVERSITY OF CALIFORNIA BERKELEY,1887918;
THOMAS JEFFERSON UNIVERSITY,8219356;
UNIVERSITY OF CHICAGO,7110051;
YALE UNIVERSITY,7116245;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,7041963;
UNIVERSITY OF TX MD ANDERSON CAN CTR,8435166;
UNIVERSITY OF HOUSTON,1895944;
FEDERAL UNIVERSITY OF BAHIA,8651820;
RESEARCH INST OF FOX CHASE CAN CTR,1865898;
ROSWELL PARK CANCER INSTITUTE CORP,7318821;
WEILL MEDICAL COLL OF CORNELL UNIV,6375166;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,8244005;6256752 (contact);
PALO ALTO INSTITUTE,6647209;
COLORADO SCHOOL OF MINES,1899994;6196145 (contact);
UNIVERSITY OF VIRGINIA,7842953 (contact);1861935;
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,7736154 (contact);1863312;
SCRIPPS RESEARCH INSTITUTE,1862613;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",8212173;
NORTH CAROLINA STATE UNIVERSITY RALEIGH,1888838;
MASSACHUSETTS GENERAL HOSPITAL,8592666;
UNIVERSITY OF VERMONT &ST AGRIC COLLEGE,6298876;
HARVARD MEDICAL SCHOOL,1941441;
FRED HUTCHINSON CANCER RESEARCH CENTER,2090964;
JOHNS HOPKINS UNIVERSITY,1921621;
UNIVERSITY OF PENNSYLVANIA,7534727;
UNIVERSITY OF FLORIDA,6922208;
MEDICAL COLLEGE OF WISCONSIN,1957194;
TULANE UNIVERSITY OF LOUISIANA,1870527;
JOHNS HOPKINS UNIVERSITY,9235756;
UNIV OF NORTH CAROLINA CHAPEL HILL,1872909;
DONALD DANFORTH PLANT SCIENCE CENTER,1866046;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1865076;
CINCINNATI CHILDRENS HOSP MED CTR,7739297;
BETH ISRAEL DEACONESS MEDICAL CENTER,1891254;
CLEVELAND CLINIC LERNER COM-CWRU,9357791;
MICHIGAN STATE UNIVERSITY,9343387;
UNIVERSITY OF WISCONSIN-MADISON,1864866;
UNIVERSITY OF FLORIDA,8806212;
UNIVERSITY OF WASHINGTON,9159154;
UNIVERSITY OF MICHIGAN,9225339;
"UNIV OF MARYLAND, COLLEGE PARK",6649648;
SLOAN-KETTERING INST CAN RESEARCH,1865699;1888820 (contact);
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,8630957;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,9317168;
UNIVERSITY OF WASHINGTON,1880797;
SLOAN-KETTERING INST CAN RESEARCH,1865699;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1900574;
CORNELL UNIVERSITY,1876433;
UNIV OF MED/DENT OF NJ-NJ MEDICAL SCHOOL,1941013;
BAYLOR COLLEGE OF MEDICINE,7353722;
JOHNS HOPKINS UNIVERSITY,1891726;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1864564;
SCRIPPS RESEARCH INSTITUTE,1881411;
WASHINGTON UNIVERSITY,7751008;
UNIVERSITY OF TX MD ANDERSON CAN CTR,7354420;
UNIVERSITY OF COLORADO,7840677;
"STATE UNIVERSITY OF NY,BINGHAMTON",7332019;
RICE UNIVERSITY,8590575;
SCRIPPS RESEARCH INSTITUTE,9350181;
UNIVERSITY OF UTAH,9353316;
UNIV OF MED/DENT OF NJ-NJ MEDICAL SCHOOL,1871411;
UNIVERSITY OF CHICAGO,1902936;
UNIVERSITY OF CALIFORNIA BERKELEY,6772384;
WEILL MEDICAL COLL OF CORNELL UNIV,1928890;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,2081054;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1900098;
UNIVERSITY OF MINNESOTA,1887606;
CHILDREN'S HOSP OF PHILADELPHIA,9324189;
UNIVERSITY OF ROCHESTER,1867357;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1880524;
YALE UNIVERSITY,1888801;
BRANDEIS UNIVERSITY,7983020;
WASHINGTON UNIVERSITY,8615953;
UNIVERSITY OF CALIFORNIA AT DAVIS,1972007 (contact);6602105;
JOHNS HOPKINS UNIVERSITY,1883191;
STANFORD UNIVERSITY,1865901;
YALE UNIVERSITY,1941135;
UNIVERSITY OF MISSOURI-COLUMBIA,1868043;
"IMMUNE DISEASE INSTITUTE, INC.",1890226;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,7943382;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1872627;
UNIVERSITY OF MINNESOTA,8138800 (contact);1866457;
ALLEGHENY-SINGER RESEARCH INSTITUTE,1897367;
TEMPLE UNIV OF THE COMMONWEALTH,6910413;
UNIVERSITY OF CALIFORNIA AT DAVIS,1884237;
HARVARD UNIVERSITY,1883052;
UNIVERSITY OF MICHIGAN,7622745;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,9074471;
UNIV OF MED/DENT OF NJ-NJ MEDICAL SCHOOL,1941013;
IOWA STATE UNIVERSITY,1973143 (contact);6223736;
UNIVERSITY OF CALIFORNIA-IRVINE,9177929;
UNIV OF MED/DENT NJ-R W JOHNSON MED SCH,2197262;
UNIVERSITY OF MINNESOTA,1888867;
AARON DIAMOND AIDS RESEARCH CENTER,1890559;
BRIGHAM AND WOMEN'S HOSPITAL,8631559;
GEORGE MASON UNIVERSITY,8002400;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,7291877;
DUKE UNIVERSITY,1862453;
SCRIPPS RESEARCH INSTITUTE,1891737;
JOHNS HOPKINS UNIVERSITY,1880560;
NEW YORK BLOOD CENTER,7084688;
AARON DIAMOND AIDS RESEARCH CENTER,2067977;
VETERANS MEDICAL RESEARCH FDN/SAN DIEGO,7687037;
UNIVERSITY OF MICHIGAN,1945223;
UNIVERSITY OF PENNSYLVANIA,1928052;
LA BIOMED RES INST/ HARBOR UCLA MED CTR,7647557;
WEILL MEDICAL COLL OF CORNELL UNIV,6786880;
UNIV OF MED/DENT OF NJ-NJ MEDICAL SCHOOL,7697293;
CLEVELAND CLINIC LERNER COM-CWRU,7171267;
SCRIPPS RESEARCH INSTITUTE,1880539;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,6195963;
YALE UNIVERSITY,7722754;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,1885330;
UNIVERSITY OF GEORGIA,8952580;
WASHINGTON UNIVERSITY,8783020;
LOUISIANA STATE UNIV HSC SHREVEPORT,8661216;
UNIVERSITY OF WASHINGTON,1884314;
MICHIGAN STATE UNIVERSITY,9460318;
MONTANA STATE UNIVERSITY - BOZEMAN,8759056;
EMORY UNIVERSITY,7077935;
VETERANS MEDICAL RESEARCH FDN/SAN DIEGO,7054253;
IOWA STATE UNIVERSITY,9076215;
UNIVERSITY OF CALIFORNIA SAN DIEGO,8568570;
BOSTON COLLEGE,8654080;
OKLAHOMA STATE UNIVERSITY STILLWATER,9072247;
UT SOUTHWESTERN MEDICAL CENTER,1863910;
MONTANA STATE UNIVERSITY - BOZEMAN,7691269;
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,1947662;
UNIVERSITY OF TEXAS HLTH CTR AT TYLER,8033841;
UNIVERSITY OF PENNSYLVANIA,6074450;
YALE UNIVERSITY,1883483;
UNIVERSITY OF GEORGIA,1886122;
UNIVERSITY OF PENNSYLVANIA,2787922;
YALE UNIVERSITY,1864526;
PALO ALTO INSTITUTE,1860212;
UNIVERSITY OF CALIF-LAWRENC BERKELEY LAB,1870615;
WASHINGTON UNIVERSITY,6417435;
OREGON HEALTH &SCIENCE UNIVERSITY,6650454;1891725 (contact);
COLUMBIA UNIVERSITY HEALTH SCIENCES,6367832;1866611 (contact);
LONDON SCH/HYGIENE &TROPICAL MEDICINE,10548796;
UNIVERSITY OF GEORGIA,1888966;
UNIVERSITY OF PENNSYLVANIA,1969810 (contact);1864154;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1864200;
BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),8915285;1922603 (contact);
VIRGINIA POLYTECHNIC INST AND ST UNIV,8874498;
JOHNS HOPKINS UNIVERSITY,8297927;
QUEENSLAND INSTITUTE OF MEDICAL RESEARCH,9502600 (contact);6175430;
LA JOLLA BIOENGINEERING INSTITUTE,9075170;
JOHNS HOPKINS UNIVERSITY,7768278;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,6189178;
SANFORD-BURNHAM MEDICAL RESEARCH INSTIT,1866808;
JOHNS HOPKINS UNIVERSITY,1884099;
TMLIVERPOOL SCHOOL OF TROPICAL MEDICINE,9493946;
VACCINE RESEARCH INSTITUTE OF SAN DIEGO,7691633 (contact);1969776;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1863881;
UNIVERSITY OF WASHINGTON,6406753;
BETH ISRAEL MEDICAL CTR (NEW YORK),11911746;
HARVARD SCHOOL OF PUBLIC HEALTH,1867666;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1871336;
UNIV OF NORTH CAROLINA CHAPEL HILL,1904155 (contact);8256678;
PUBLIC HEALTH FOUNDATION ENTERPRISES,8375237;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1892256;
NATIONAL INSTITUTE OF AGRICULTURE TECH,9552228;
UNIVERSITY OF ROCHESTER,9149427;
HARVARD MEDICAL SCHOOL,1928030;
JOHNS HOPKINS UNIVERSITY,7296323;
J. DAVID GLADSTONE INSTITUTES,7553855;
UNIVERSITY OF CAPE TOWN,9606442;
UNIVERSITY OF CAPE TOWN,9570011;
INSTITUTE/RESEARCH/BIOTECHNOLOGY FDN,8820429;
UNIVERSITY OF RIJEKA--MEDICAL FACULTY,9319418;
UNIVERSITY OF MINNESOTA,8048796;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,8042692;
DARTMOUTH COLLEGE,1923056;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,8603073;
UNIVERSITY OF IOWA,8241183;
CINCINNATI CHILDRENS HOSP MED CTR,1903020;
OHIO STATE UNIVERSITY,9382232;
UNIVERSITY OF SOUTHERN CALIFORNIA,1969194;
UT SOUTHWESTERN MEDICAL CENTER,9034469;
COLORADO STATE UNIVERSITY,1903527;
UNIVERSITY OF CHICAGO,7926651;
"J. CRAIG VENTER INSTITUTE, INC.",8870136;
"UNIV OF MARYLAND, COLLEGE PARK",7051966;
SLOAN-KETTERING INST CAN RESEARCH,8605381;
UNIVERSITY OF CALIFORNIA LOS ANGELES,9548976;
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,7942239;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1899096;
CINCINNATI CHILDRENS HOSP MED CTR,1885426;
UNIVERSITY OF CHICAGO,1882206;
CHILDREN'S HOSPITAL CORPORATION,1877716;
BRIGHAM AND WOMEN'S HOSPITAL,8655685;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,7944757;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,8027609;
TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR,1928026;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,8244005;9043766 (contact);
OHIO STATE UNIVERSITY,6270869;
UNIVERSITY OF TX MD ANDERSON CAN CTR,9635700;
CORNELL UNIVERSITY,7930940;
TEMPLE UNIV OF THE COMMONWEALTH,1859462 (contact);8874984;
MASSACHUSETTS GENERAL HOSPITAL,1887410;
YALE UNIVERSITY,8348582;9678952;7051811 (contact);
DANA-FARBER CANCER INST,1902271;
SCRIPPS RESEARCH INSTITUTE,2405985;
MASSACHUSETTS GENERAL HOSPITAL,7812418;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1899014;
UNIVERSITY OF ROCHESTER,1891753 (contact);1860014;
DREXEL UNIVERSITY,7670337;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1881670 (contact);2264145;
DARTMOUTH COLLEGE,1888128;
POPULATION COUNCIL,1870891 (contact);9630920;
"RUTGERS, THE STATE UNIV OF N.J.",1872626;
YALE UNIVERSITY,7093779;
WISTAR INSTITUTE,1872772;1955436 (contact);
STATE UNIVERSITY NEW YORK STONY BROOK,1884580;
UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,1877721;
MOI UNIVERSITY,9681433;
UNIVERSITY OF CAPE TOWN,9732306;
VIRGINIA COMMONWEALTH UNIVERSITY,1884124;
SCRIPPS RESEARCH INSTITUTE,6925283;
UNIVERSITY OF ARIZONA,1901177;
MASSACHUSETTS GENERAL HOSPITAL,1899104;
UNIVERSITY OF TEXAS HLTH CTR AT TYLER,1955420;
MASSACHUSETTS GENERAL HOSPITAL,7812418;
CHILDREN'S HOSPITAL CORPORATION,7769323;
AARON DIAMOND AIDS RESEARCH CENTER,1890851;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1874806;
DANA-FARBER CANCER INST,1864210;
UNIVERSITY OF WISCONSIN-MADISON,8312353 (contact);3131564;
TULANE UNIVERSITY OF LOUISIANA,1890621;
BETH ISRAEL DEACONESS MEDICAL CENTER,6849698 (contact);8423615;
TEXAS TECH UNIVERSITY HEALTH SCIS CENTER,1888824;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1946918;
UNIVERSITY OF WASHINGTON,1896989;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1870532;
UNIVERSITY OF ROCHESTER,6077914;
HARVARD MEDICAL SCHOOL,2250989;
UNIVERSITY OF SOUTHERN CALIFORNIA,9314241;
CASE WESTERN RESERVE UNIVERSITY,9754180;
SCRIPPS RESEARCH INSTITUTE,1878922;
UNIVERSITY OF MARYLAND BALTIMORE,1888837;
EMORY UNIVERSITY,1946121;
UNIVERSITY OF PENNSYLVANIA,8846399;
INTERNATIONAL AIDS VACCINE INITIATIVE,9759951;9539861 (contact);
STANFORD UNIVERSITY,8718040;7748143;1861241 (contact);
UNIVERSITY OF MARYLAND BALTIMORE,1860794;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1893410;
STANFORD UNIVERSITY,2204699;
CLEVELAND CLINIC LERNER COM-CWRU,1859067;
MASSACHUSETTS GENERAL HOSPITAL,1964837;
UNIVERSITY OF SOUTHERN CALIFORNIA,1881938 (contact);8141809;
COLUMBIA UNIVERSITY HEALTH SCIENCES,6742293;
NORTHEASTERN UNIVERSITY,2419436;
UNIVERSITY OF WASHINGTON,6606144;
UNIVERSITY OF MICHIGAN,1891710;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",6074055;
COLUMBIA UNIV NEW YORK MORNINGSIDE,1880521;
UNIVERSITY OF CALIFORNIA LOS ANGELES,2094599;
UNIVERSITY OF IOWA,1865144;
UNIVERSITY OF IOWA,9259838;
UNIVERSITY OF PENNSYLVANIA,2044005;
WASHINGTON UNIVERSITY,1864073;
UNIVERSITY OF WISCONSIN-MADISON,7806169;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,6606648;
CINCINNATI CHILDRENS HOSP MED CTR,7337821;
PENNSYLVANIA STATE UNIVERSITY,7013697;
PENNSYLVANIA STATE UNIVERSITY,1865703;
STANFORD UNIVERSITY,1902679;
UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,6808314;
WASHINGTON UNIVERSITY,8613249;
UNIVERSITY OF TENNESSEE HEALTH SCI CTR,1868757;
FORSYTH INSTITUTE,8248954;
UNIVERSITY OF PENNSYLVANIA,1860027;1879623 (contact);
CASE WESTERN RESERVE UNIVERSITY,8049309;
WASHINGTON UNIVERSITY,7075581;
NORTHERN CALIFORNIA INSTITUTE/RES/EDU,1888245;
UT SOUTHWESTERN MEDICAL CENTER,2091930;
TEXAS BIOMEDICAL RESEARCH INSTITUTE,1887379;
OREGON HEALTH &SCIENCE UNIVERSITY,1969196;
UNIVERSITY OF TENNESSEE HEALTH SCI CTR,1894236;
BENAROYA RESEARCH INST AT VIRGINIA MASON,7974078;8662242;1857806 (contact);
UNIVERSITY OF PENNSYLVANIA,1898908;
HARVARD MEDICAL SCHOOL,1944055;
UNIVERSITY OF MINNESOTA,7815071;
WASHINGTON UNIVERSITY,1884054;
STANFORD UNIVERSITY,1868206;6211170 (contact);1885225;
UNIVERSITY OF ROCHESTER,6983646;
DUKE UNIVERSITY,8877298;
WRIGHT STATE UNIVERSITY,1893550 (contact);6840555;
UNIVERSITY OF MARYLAND BALTIMORE,1901428;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1945493;
UNIVERSITY OF TEXAS SAN ANTONIO,3148861;
OREGON HEALTH &SCIENCE UNIVERSITY,8643251;
VANDERBILT UNIVERSITY,8359228;
UNIVERSITY OF KENTUCKY,1869134;
THOMAS JEFFERSON UNIVERSITY,8086864;1958378 (contact);
SCRIPPS RESEARCH INSTITUTE,1864057;
NORTHWESTERN UNIVERSITY AT CHICAGO,3128383;
THOMAS JEFFERSON UNIVERSITY,6406935;
UNIVERSITY OF MINNESOTA,1879174;
VANDERBILT UNIVERSITY,1869024 (contact);7655105;1897702;8052869;
TEMPLE UNIV OF THE COMMONWEALTH,6108610;
BRIGHAM AND WOMEN'S HOSPITAL,1902207;
UNIVERSITY OF WASHINGTON,1857713;1887139 (contact);1914748;
WASHINGTON UNIVERSITY,1872151;
CASE WESTERN RESERVE UNIVERSITY,8462466;
COLUMBIA UNIVERSITY HEALTH SCIENCES,7063445;
CINCINNATI CHILDRENS HOSP MED CTR,1913169;
UNIVERSITY OF ARIZONA,1901177 (contact);1881037;
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,1878981;
UNIVERSITY OF PENNSYLVANIA,7847324;
WASHINGTON UNIVERSITY,2095302;
OKLAHOMA MEDICAL RESEARCH FOUNDATION,1901253;
UNIV OF NORTH CAROLINA CHAPEL HILL,6386279;
UNIVERSITY OF VIRGINIA,2108099;
UNIVERSITY OF PENNSYLVANIA,7261809;8027763 (contact);
UNIVERSITY OF MINNESOTA,1930431;
CLEVELAND CLINIC LERNER COM-CWRU,6082510;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,1943209;
UNIVERSITY OF MICHIGAN,1876745;
MAYO CLINIC ROCHESTER,2106150;
UNIVERSITY OF WASHINGTON,2087056;
STANFORD UNIVERSITY,1903187;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,6490731;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1902578;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1862427;
MICHIGAN STATE UNIVERSITY,8674725;
GEORGIA INSTITUTE OF TECHNOLOGY,6617801;
UNIVERSITY OF ROCHESTER,8649167;
UNIVERSITY OF ROCHESTER,1939533;
SANFORD-BURNHAM MEDICAL RESEARCH INSTIT,7713911;
BRIGHAM AND WOMEN'S HOSPITAL,1879756;
UNIVERSITY OF PENNSYLVANIA,8651182;
UNIVERSITY OF PENNSYLVANIA,2044781;
BRIGHAM AND WOMEN'S HOSPITAL,1929131;
RHODE ISLAND HOSPITAL,1873403 (contact);2049784;
THOMAS JEFFERSON UNIVERSITY,7735297 (contact);1880414;
PALO ALTO INSTITUTE,1878892;
UNIVERSITY OF CINCINNATI,1858171;
FRED HUTCHINSON CANCER RESEARCH CENTER,1859851;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1864135;
CINCINNATI CHILDRENS HOSP MED CTR,2315255;
"NEW ENGLAND RESEARCH INSTITUTES, INC.",1869281;
RUSH UNIVERSITY MEDICAL CENTER,1962227;
UNIVERSITY OF CALIFORNIA SAN DIEGO,9221933;
UNIVERSITY OF MICHIGAN,1889947;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,9016595;
WASHINGTON UNIVERSITY,1864073;
UNIVERSITY OF MISSOURI KANSAS CITY,6616034;
UPSTATE MEDICAL UNIVERSITY,8934216;1866946 (contact);
RICE UNIVERSITY,1864036;
VANDERBILT UNIVERSITY,1870970 (contact);8794289;
UNIVERSITY OF PENNSYLVANIA,1953347;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,2197690 (contact);1939668;
BRIGHAM AND WOMEN'S HOSPITAL,1929131;
HEBREW REHABILITATION CENTER FOR AGED,6830733;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,6804717;
UNIVERSITY OF UTAH,2092678;
UNIVERSITY OF CALIFORNIA AT DAVIS,1906015;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1870242;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1891366;
BRIGHAM AND WOMEN'S HOSPITAL,2052802;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",9076986;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,6712316;
DUKE UNIVERSITY,7624497;
WASHINGTON UNIVERSITY,1864430;
UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,2092006 (contact);8062717;8066658;
CHILDREN'S HOSP OF PHILADELPHIA,1898979;
UNIVERSITY OF CALIFORNIA-IRVINE,2792229;
EMORY UNIVERSITY,7724587;6078988 (contact);
UNIVERSITY OF WISCONSIN-MADISON,6094194;
UNIVERSITY OF MARYLAND BALTIMORE,1969359;
UNIVERSITY OF NORTH TEXAS HLTH SCI CTR,8815870;
GROUP HEALTH COOPERATIVE,1941194;
YALE UNIVERSITY,1894526;
UNIVERSITY OF CINCINNATI,6187731;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",7343033;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",8639157;
UNIV OF MED/ DENT OF NJ-SCH/HLTH REL PRO,8961593;
BRIGHAM AND WOMEN'S HOSPITAL,6673547;
BETH ISRAEL DEACONESS MEDICAL CENTER,2493056;8854576 (contact);
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,7013588;
ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,7366029;
EMORY UNIVERSITY,6802401;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1881377;
VIRGINIA POLYTECHNIC INST AND ST UNIV,7923238;
UNIVERSITY OF SOUTHERN CALIFORNIA,1865401;6614796 (contact);
UNIVERSITY OF PENNSYLVANIA,6626480;
OHIO STATE UNIVERSITY,8919356;
UNIVERSITY OF MISSOURI KANSAS CITY,2058095;
UNIVERSITY OF PENNSYLVANIA,6263250;
UNIVERSITY OF ROCHESTER,1862780;
ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,9246956;
THOMAS JEFFERSON UNIVERSITY,1865896;
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,1940222;
DARTMOUTH COLLEGE,1864181;
WASHINGTON UNIVERSITY,6776789;
JOHNS HOPKINS UNIVERSITY,6682981;
CHILDREN'S HOSP OF PHILADELPHIA,1881148;
MASSACHUSETTS GENERAL HOSPITAL,8571357;
UNIVERSITY OF SOUTHERN CALIFORNIA,1881019;
UNIVERSITY OF COLORADO DENVER,1898625;
UNIVERSITY OF WASHINGTON,1891023;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1882783;
CHILDREN'S HOSPITAL CORPORATION,2094752;
UNIVERSITY OF TX MD ANDERSON CAN CTR,2204492;
UNIV OF NORTH CAROLINA CHAPEL HILL,6477317;
FRED HUTCHINSON CANCER RESEARCH CENTER,6625582;
UNIVERSITY OF WISCONSIN-MADISON,1898868;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",8456379;
CEDARS-SINAI MEDICAL CENTER,1877206;
VANDERBILT UNIVERSITY,8612396;
DUKE UNIVERSITY,1930899;
BOSTON UNIVERSITY MEDICAL CAMPUS,1872773;
DUKE UNIVERSITY,7137927;
NORTHWESTERN UNIVERSITY AT CHICAGO,1900296;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,7648819;
UNIVERSITY OF WISCONSIN-MADISON,1983438;
WISTAR INSTITUTE,7260889;
SLOAN-KETTERING INST CAN RESEARCH,1888536;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,7181903;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",8557447;
UNIVERSITY OF PENNSYLVANIA,7626543;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,1898855;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",2052828;
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,1920362;
NORTHWESTERN UNIVERSITY,6065429;
ROSWELL PARK CANCER INSTITUTE CORP,6265424;
UNIVERSITY OF MINNESOTA,7736701;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1938450;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,8220063;
ALBERT EINSTEIN COLLEGE OF MEDICINE,1940774;
H. LEE MOFFITT CANCER CTR &RES INST,1930858;
CLEVELAND CLINIC LERNER COM-CWRU,7713018;
SAN DIEGO STATE UNIVERSITY,1876477;
TUFTS MEDICAL CENTER,1938841;
VIRGINIA COMMONWEALTH UNIVERSITY,1959702;
UNIVERSITY OF MICHIGAN,8653529;
CASE WESTERN RESERVE UNIVERSITY,8097690;
UNIVERSITY OF TX MD ANDERSON CAN CTR,1862151;
UNIVERSITY OF MICHIGAN,2093527;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1864131;
VIRGINIA COMMONWEALTH UNIVERSITY,1861210;
MEDICAL COLLEGE OF WISCONSIN,1961585;
DUKE UNIVERSITY,1869178;
ALBERT EINSTEIN COLLEGE OF MEDICINE,1860746;
